,Car Name,Model,Price ($),Fuel Type,Mileage,Transmission,Location,Image Name,Image URI
186,2018 INFINITI Q50 3.0t Sedan,Q50,"25,979",Gasoline,"50,734",AUTO,"Charlotte, NC",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalescharlotte/1768/b9e8ddf7cdfad7329d6bce32df2d2378x.jpg
187,2018 INFINITI Q50 3.0t Sedan,Q50,"26,168",Gasoline,"43,366",AUTO,"Pittsburgh, PA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalespittsburghcoraopolis/0097/7dc7f8b3b59cad6b3ac43cd80610a857x.jpg
188,2018 INFINITI QX30 SUV,QX30,"26,257",Gasoline,"66,432",AUTO,"Lynn, MA",2018 INFINITI QX30 SUV,https://pictures.dealer.com/h/hertzcarsaleslynn/1212/c9fd7d69d35b322aa01bad98bf1a3e27x.jpg
189,2017 INFINITI QX60 SUV,QX60,"26,510",Gasoline,"59,344",AUTO,"Bedford, TX",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesirving/1259/36b1fb2d03cd0bae43d47b5a46838388x.jpg
190,2018 INFINITI Q50 3.0t Sedan,Q50,"26,660",Gasoline,"47,265",AUTO,"Bonita Springs, FL",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalesestero/1312/f92664bd56bdceb99870a0ce988d9434x.jpg
191,2018 INFINITI QX60 SUV,QX60,"26,700",Gasoline,"65,036",AUTO,"Ventura, CA",2018 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesventura/1171/4614dff273155207202334260bf69afax.jpg
192,2020 INFINITI QX60 PURE SUV,QX60,"26,793",Gasoline,"61,594",AUTO,"Inglewood, CA",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesanaheim/1040/286871401a72d56c738fda35cd259cdfx.jpg
193,2020 INFINITI QX60 PURE SUV,QX60,"27,100",Gasoline,"57,908",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/0255/fe44f539df563581b47edb8197dd895ex.jpg
194,2020 INFINITI QX60 PURE SUV,QX60,"27,200",Gasoline,"59,425",AUTO,"Scottsdale, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesscottsdale/1016/7e89c658559195ea3b56b748ead42b33x.jpg
195,2020 INFINITI QX60 PURE SUV,QX60,"27,250",Gasoline,"54,540",AUTO,"Bell Road, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1362/ff27a94422d2b39edcf173d66efa3e59x.jpg
196,2020 INFINITI QX60 PURE SUV,QX60,"27,300",Gasoline,"58,874",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/1695/cb85120a0bed7f839507984161523359x.jpg
197,2020 INFINITI QX60 PURE SUV,QX60,"27,594",Gasoline,"58,920",AUTO,"Denver, CO",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesdenver/1094/8f8cd1aa802adc5b2bc739a2c6330eecx.jpg
198,2020 INFINITI QX50 SUV,QX50,"35,592",Gasoline,"57,440",AUTO,"Morrow, GA",2020 INFINITI QX50 SUV,https://pictures.dealer.com/h/hcsatlantahertz/1873/6073b60bf46647728f1dbfb24c2f4a44x.jpg
199,2019 INFINITI QX60 SUV,QX60,"22,888",Gasoline,"94,481",AUTO,"Clearwater, FL",2019 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesclearwater/1715/89b8c9d063a9be776bcfb5669ec53409x.jpg
200,2018 INFINITI QX30 Premium SUV,QX30,"24,000",Gasoline,"57,779",AUTO,"Bell Road, AZ",2018 INFINITI QX30 Premium SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1253/827cac56f5ca9533144e4ddea7812989x.jpg
201,2017 INFINITI QX60 SUV,QX60,"25,296",Gasoline,"58,212",AUTO,"Las Vegas, NV",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsaleslasvegas/1876/6739b0c7580413e1b3b33bd007b0a231x.jpg
202,2018 INFINITI Q50 3.0t Sedan,Q50,"25,698",Gasoline,"51,586",AUTO,"Kearny Mesa, CA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalessandiego/0750/926a89ddf4660f71006ac0ab5b2e29f9x.jpg
203,2018 INFINITI Q50 3.0t Sedan,Q50,"25,845",Gasoline,"52,699",AUTO,"Houston South, TX",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsaleshoustongulffwy/1167/00b923073b54cdcc0f2749b5549014efx.jpg
204,2018 INFINITI Q50 3.0t Sedan,Q50,"25,979",Gasoline,"50,734",AUTO,"Charlotte, NC",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalescharlotte/1768/b9e8ddf7cdfad7329d6bce32df2d2378x.jpg
205,2018 INFINITI Q50 3.0t Sedan,Q50,"26,168",Gasoline,"43,366",AUTO,"Pittsburgh, PA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalespittsburghcoraopolis/0097/7dc7f8b3b59cad6b3ac43cd80610a857x.jpg
206,2018 INFINITI QX30 SUV,QX30,"26,257",Gasoline,"66,432",AUTO,"Lynn, MA",2018 INFINITI QX30 SUV,https://pictures.dealer.com/h/hertzcarsaleslynn/1212/c9fd7d69d35b322aa01bad98bf1a3e27x.jpg
207,2017 INFINITI QX60 SUV,QX60,"26,510",Gasoline,"59,344",AUTO,"Bedford, TX",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesirving/1259/36b1fb2d03cd0bae43d47b5a46838388x.jpg
208,2018 INFINITI Q50 3.0t Sedan,Q50,"26,660",Gasoline,"47,265",AUTO,"Bonita Springs, FL",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalesestero/1312/f92664bd56bdceb99870a0ce988d9434x.jpg
209,2018 INFINITI QX60 SUV,QX60,"26,700",Gasoline,"65,036",AUTO,"Ventura, CA",2018 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesventura/1171/4614dff273155207202334260bf69afax.jpg
210,2020 INFINITI QX60 PURE SUV,QX60,"26,793",Gasoline,"61,594",AUTO,"Inglewood, CA",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesanaheim/1040/286871401a72d56c738fda35cd259cdfx.jpg
211,2020 INFINITI QX60 PURE SUV,QX60,"27,100",Gasoline,"57,908",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/0255/fe44f539df563581b47edb8197dd895ex.jpg
212,2020 INFINITI QX60 PURE SUV,QX60,"27,200",Gasoline,"59,425",AUTO,"Scottsdale, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesscottsdale/1016/7e89c658559195ea3b56b748ead42b33x.jpg
213,2020 INFINITI QX60 PURE SUV,QX60,"27,250",Gasoline,"54,540",AUTO,"Bell Road, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1362/ff27a94422d2b39edcf173d66efa3e59x.jpg
214,2020 INFINITI QX60 PURE SUV,QX60,"27,300",Gasoline,"58,874",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/1695/cb85120a0bed7f839507984161523359x.jpg
215,2020 INFINITI QX60 PURE SUV,QX60,"27,594",Gasoline,"58,920",AUTO,"Denver, CO",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesdenver/1094/8f8cd1aa802adc5b2bc739a2c6330eecx.jpg
216,2020 INFINITI QX50 SUV,QX50,"35,592",Gasoline,"57,440",AUTO,"Morrow, GA",2020 INFINITI QX50 SUV,https://pictures.dealer.com/h/hcsatlantahertz/1873/6073b60bf46647728f1dbfb24c2f4a44x.jpg
217,2019 INFINITI QX60 SUV,QX60,"22,888",Gasoline,"94,481",AUTO,"Clearwater, FL",2019 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesclearwater/1715/89b8c9d063a9be776bcfb5669ec53409x.jpg
218,2018 INFINITI QX30 Premium SUV,QX30,"24,000",Gasoline,"57,779",AUTO,"Bell Road, AZ",2018 INFINITI QX30 Premium SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1253/827cac56f5ca9533144e4ddea7812989x.jpg
219,2017 INFINITI QX60 SUV,QX60,"25,296",Gasoline,"58,212",AUTO,"Las Vegas, NV",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsaleslasvegas/1876/6739b0c7580413e1b3b33bd007b0a231x.jpg
220,2018 INFINITI Q50 3.0t Sedan,Q50,"25,698",Gasoline,"51,586",AUTO,"Kearny Mesa, CA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalessandiego/0750/926a89ddf4660f71006ac0ab5b2e29f9x.jpg
221,2018 INFINITI Q50 3.0t Sedan,Q50,"25,845",Gasoline,"52,699",AUTO,"Houston South, TX",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsaleshoustongulffwy/1167/00b923073b54cdcc0f2749b5549014efx.jpg
222,2018 INFINITI Q50 3.0t Sedan,Q50,"25,979",Gasoline,"50,734",AUTO,"Charlotte, NC",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalescharlotte/1768/b9e8ddf7cdfad7329d6bce32df2d2378x.jpg
223,2018 INFINITI Q50 3.0t Sedan,Q50,"26,168",Gasoline,"43,366",AUTO,"Pittsburgh, PA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalespittsburghcoraopolis/0097/7dc7f8b3b59cad6b3ac43cd80610a857x.jpg
224,2018 INFINITI QX30 SUV,QX30,"26,257",Gasoline,"66,432",AUTO,"Lynn, MA",2018 INFINITI QX30 SUV,https://pictures.dealer.com/h/hertzcarsaleslynn/1212/c9fd7d69d35b322aa01bad98bf1a3e27x.jpg
225,2017 INFINITI QX60 SUV,QX60,"26,510",Gasoline,"59,344",AUTO,"Bedford, TX",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesirving/1259/36b1fb2d03cd0bae43d47b5a46838388x.jpg
226,2018 INFINITI Q50 3.0t Sedan,Q50,"26,660",Gasoline,"47,265",AUTO,"Bonita Springs, FL",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalesestero/1312/f92664bd56bdceb99870a0ce988d9434x.jpg
227,2018 INFINITI QX60 SUV,QX60,"26,700",Gasoline,"65,036",AUTO,"Ventura, CA",2018 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesventura/1171/4614dff273155207202334260bf69afax.jpg
228,2020 INFINITI QX60 PURE SUV,QX60,"26,793",Gasoline,"61,594",AUTO,"Inglewood, CA",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesanaheim/1040/286871401a72d56c738fda35cd259cdfx.jpg
229,2020 INFINITI QX60 PURE SUV,QX60,"27,100",Gasoline,"57,908",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/0255/fe44f539df563581b47edb8197dd895ex.jpg
230,2020 INFINITI QX60 PURE SUV,QX60,"27,200",Gasoline,"59,425",AUTO,"Scottsdale, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesscottsdale/1016/7e89c658559195ea3b56b748ead42b33x.jpg
231,2020 INFINITI QX60 PURE SUV,QX60,"27,250",Gasoline,"54,540",AUTO,"Bell Road, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1362/ff27a94422d2b39edcf173d66efa3e59x.jpg
232,2020 INFINITI QX60 PURE SUV,QX60,"27,300",Gasoline,"58,874",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/1695/cb85120a0bed7f839507984161523359x.jpg
233,2020 INFINITI QX60 PURE SUV,QX60,"27,594",Gasoline,"58,920",AUTO,"Denver, CO",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesdenver/1094/8f8cd1aa802adc5b2bc739a2c6330eecx.jpg
234,2020 INFINITI QX50 SUV,QX50,"35,592",Gasoline,"57,440",AUTO,"Morrow, GA",2020 INFINITI QX50 SUV,https://pictures.dealer.com/h/hcsatlantahertz/1873/6073b60bf46647728f1dbfb24c2f4a44x.jpg
235,2019 INFINITI QX60 SUV,QX60,"22,888",Gasoline,"94,481",AUTO,"Clearwater, FL",2019 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesclearwater/1715/89b8c9d063a9be776bcfb5669ec53409x.jpg
236,2018 INFINITI QX30 Premium SUV,QX30,"24,000",Gasoline,"57,779",AUTO,"Bell Road, AZ",2018 INFINITI QX30 Premium SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1253/827cac56f5ca9533144e4ddea7812989x.jpg
237,2017 INFINITI QX60 SUV,QX60,"25,296",Gasoline,"58,212",AUTO,"Las Vegas, NV",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsaleslasvegas/1876/6739b0c7580413e1b3b33bd007b0a231x.jpg
238,2018 INFINITI Q50 3.0t Sedan,Q50,"25,698",Gasoline,"51,586",AUTO,"Kearny Mesa, CA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalessandiego/0750/926a89ddf4660f71006ac0ab5b2e29f9x.jpg
239,2018 INFINITI Q50 3.0t Sedan,Q50,"25,845",Gasoline,"52,699",AUTO,"Houston South, TX",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsaleshoustongulffwy/1167/00b923073b54cdcc0f2749b5549014efx.jpg
240,2018 INFINITI Q50 3.0t Sedan,Q50,"25,979",Gasoline,"50,734",AUTO,"Charlotte, NC",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalescharlotte/1768/b9e8ddf7cdfad7329d6bce32df2d2378x.jpg
241,2018 INFINITI Q50 3.0t Sedan,Q50,"26,168",Gasoline,"43,366",AUTO,"Pittsburgh, PA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalespittsburghcoraopolis/0097/7dc7f8b3b59cad6b3ac43cd80610a857x.jpg
242,2018 INFINITI QX30 SUV,QX30,"26,257",Gasoline,"66,432",AUTO,"Lynn, MA",2018 INFINITI QX30 SUV,https://pictures.dealer.com/h/hertzcarsaleslynn/1212/c9fd7d69d35b322aa01bad98bf1a3e27x.jpg
243,2017 INFINITI QX60 SUV,QX60,"26,510",Gasoline,"59,344",AUTO,"Bedford, TX",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesirving/1259/36b1fb2d03cd0bae43d47b5a46838388x.jpg
244,2018 INFINITI Q50 3.0t Sedan,Q50,"26,660",Gasoline,"47,265",AUTO,"Bonita Springs, FL",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalesestero/1312/f92664bd56bdceb99870a0ce988d9434x.jpg
245,2018 INFINITI QX60 SUV,QX60,"26,700",Gasoline,"65,036",AUTO,"Ventura, CA",2018 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesventura/1171/4614dff273155207202334260bf69afax.jpg
246,2020 INFINITI QX60 PURE SUV,QX60,"26,793",Gasoline,"61,594",AUTO,"Inglewood, CA",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesanaheim/1040/286871401a72d56c738fda35cd259cdfx.jpg
247,2020 INFINITI QX60 PURE SUV,QX60,"27,100",Gasoline,"57,908",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/0255/fe44f539df563581b47edb8197dd895ex.jpg
248,2020 INFINITI QX60 PURE SUV,QX60,"27,200",Gasoline,"59,425",AUTO,"Scottsdale, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesscottsdale/1016/7e89c658559195ea3b56b748ead42b33x.jpg
249,2020 INFINITI QX60 PURE SUV,QX60,"27,250",Gasoline,"54,540",AUTO,"Bell Road, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1362/ff27a94422d2b39edcf173d66efa3e59x.jpg
250,2020 INFINITI QX60 PURE SUV,QX60,"27,300",Gasoline,"58,874",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/1695/cb85120a0bed7f839507984161523359x.jpg
251,2020 INFINITI QX60 PURE SUV,QX60,"27,594",Gasoline,"58,920",AUTO,"Denver, CO",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesdenver/1094/8f8cd1aa802adc5b2bc739a2c6330eecx.jpg
252,2020 INFINITI QX50 SUV,QX50,"35,592",Gasoline,"57,440",AUTO,"Morrow, GA",2020 INFINITI QX50 SUV,https://pictures.dealer.com/h/hcsatlantahertz/1873/6073b60bf46647728f1dbfb24c2f4a44x.jpg
253,2019 INFINITI QX60 SUV,QX60,"22,888",Gasoline,"94,481",AUTO,"Clearwater, FL",2019 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesclearwater/1715/89b8c9d063a9be776bcfb5669ec53409x.jpg
254,2018 INFINITI QX30 Premium SUV,QX30,"24,000",Gasoline,"57,779",AUTO,"Bell Road, AZ",2018 INFINITI QX30 Premium SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1253/827cac56f5ca9533144e4ddea7812989x.jpg
255,2017 INFINITI QX60 SUV,QX60,"25,296",Gasoline,"58,212",AUTO,"Las Vegas, NV",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsaleslasvegas/1876/6739b0c7580413e1b3b33bd007b0a231x.jpg
256,2018 INFINITI Q50 3.0t Sedan,Q50,"25,698",Gasoline,"51,586",AUTO,"Kearny Mesa, CA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalessandiego/0750/926a89ddf4660f71006ac0ab5b2e29f9x.jpg
257,2018 INFINITI Q50 3.0t Sedan,Q50,"25,845",Gasoline,"52,699",AUTO,"Houston South, TX",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsaleshoustongulffwy/1167/00b923073b54cdcc0f2749b5549014efx.jpg
258,2018 INFINITI Q50 3.0t Sedan,Q50,"25,979",Gasoline,"50,734",AUTO,"Charlotte, NC",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalescharlotte/1768/b9e8ddf7cdfad7329d6bce32df2d2378x.jpg
259,2018 INFINITI Q50 3.0t Sedan,Q50,"26,168",Gasoline,"43,366",AUTO,"Pittsburgh, PA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalespittsburghcoraopolis/0097/7dc7f8b3b59cad6b3ac43cd80610a857x.jpg
260,2018 INFINITI QX30 SUV,QX30,"26,257",Gasoline,"66,432",AUTO,"Lynn, MA",2018 INFINITI QX30 SUV,https://pictures.dealer.com/h/hertzcarsaleslynn/1212/c9fd7d69d35b322aa01bad98bf1a3e27x.jpg
261,2017 INFINITI QX60 SUV,QX60,"26,510",Gasoline,"59,344",AUTO,"Bedford, TX",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesirving/1259/36b1fb2d03cd0bae43d47b5a46838388x.jpg
262,2018 INFINITI Q50 3.0t Sedan,Q50,"26,660",Gasoline,"47,265",AUTO,"Bonita Springs, FL",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalesestero/1312/f92664bd56bdceb99870a0ce988d9434x.jpg
263,2018 INFINITI QX60 SUV,QX60,"26,700",Gasoline,"65,036",AUTO,"Ventura, CA",2018 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesventura/1171/4614dff273155207202334260bf69afax.jpg
264,2020 INFINITI QX60 PURE SUV,QX60,"26,793",Gasoline,"61,594",AUTO,"Inglewood, CA",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesanaheim/1040/286871401a72d56c738fda35cd259cdfx.jpg
265,2020 INFINITI QX60 PURE SUV,QX60,"27,100",Gasoline,"57,908",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/0255/fe44f539df563581b47edb8197dd895ex.jpg
266,2020 INFINITI QX60 PURE SUV,QX60,"27,200",Gasoline,"59,425",AUTO,"Scottsdale, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesscottsdale/1016/7e89c658559195ea3b56b748ead42b33x.jpg
267,2020 INFINITI QX60 PURE SUV,QX60,"27,250",Gasoline,"54,540",AUTO,"Bell Road, AZ",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1362/ff27a94422d2b39edcf173d66efa3e59x.jpg
268,2020 INFINITI QX60 PURE SUV,QX60,"27,300",Gasoline,"58,874",AUTO,"Crystal Lake, IL",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsaleslakeinthehills/1695/cb85120a0bed7f839507984161523359x.jpg
269,2020 INFINITI QX60 PURE SUV,QX60,"27,594",Gasoline,"58,920",AUTO,"Denver, CO",2020 INFINITI QX60 PURE SUV,https://pictures.dealer.com/h/hertzcarsalesdenver/1094/8f8cd1aa802adc5b2bc739a2c6330eecx.jpg
270,2020 INFINITI QX50 SUV,QX50,"35,592",Gasoline,"57,440",AUTO,"Morrow, GA",2020 INFINITI QX50 SUV,https://pictures.dealer.com/h/hcsatlantahertz/1873/6073b60bf46647728f1dbfb24c2f4a44x.jpg
271,2019 INFINITI QX60 SUV,QX60,"22,888",Gasoline,"94,481",AUTO,"Clearwater, FL",2019 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesclearwater/1715/89b8c9d063a9be776bcfb5669ec53409x.jpg
272,2018 INFINITI QX30 Premium SUV,QX30,"24,000",Gasoline,"57,779",AUTO,"Bell Road, AZ",2018 INFINITI QX30 Premium SUV,https://pictures.dealer.com/h/hertzcarsalesnorthphoenix/1253/827cac56f5ca9533144e4ddea7812989x.jpg
273,2017 INFINITI QX60 SUV,QX60,"25,296",Gasoline,"58,212",AUTO,"Las Vegas, NV",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsaleslasvegas/1876/6739b0c7580413e1b3b33bd007b0a231x.jpg
274,2018 INFINITI Q50 3.0t Sedan,Q50,"25,698",Gasoline,"51,586",AUTO,"Kearny Mesa, CA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalessandiego/0750/926a89ddf4660f71006ac0ab5b2e29f9x.jpg
275,2018 INFINITI Q50 3.0t Sedan,Q50,"25,845",Gasoline,"52,699",AUTO,"Houston South, TX",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsaleshoustongulffwy/1167/00b923073b54cdcc0f2749b5549014efx.jpg
276,2018 INFINITI Q50 3.0t Sedan,Q50,"25,979",Gasoline,"50,734",AUTO,"Charlotte, NC",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalescharlotte/1768/b9e8ddf7cdfad7329d6bce32df2d2378x.jpg
277,2018 INFINITI Q50 3.0t Sedan,Q50,"26,168",Gasoline,"43,366",AUTO,"Pittsburgh, PA",2018 INFINITI Q50 3.0t Sedan,https://pictures.dealer.com/h/hertzcarsalespittsburghcoraopolis/0097/7dc7f8b3b59cad6b3ac43cd80610a857x.jpg
278,2018 INFINITI QX30 SUV,QX30,"26,257",Gasoline,"66,432",AUTO,"Lynn, MA",2018 INFINITI QX30 SUV,https://pictures.dealer.com/h/hertzcarsaleslynn/1212/c9fd7d69d35b322aa01bad98bf1a3e27x.jpg
279,2017 INFINITI QX60 SUV,QX60,"26,510",Gasoline,"59,344",AUTO,"Bedford, TX",2017 INFINITI QX60 SUV,https://pictures.dealer.com/h/hertzcarsalesirving/1259/36b1fb2d03cd0bae43d47b5a46838388x.jpg
